%ArduinoTime [ms]	Reference Position [rad]	Measured Position [rad]	Actual Current [A]	Proportional Gain [Kp]	Derivative Gain [Kd]	Integral Gain [Ki]	%10/7/20259:42 AM
4470,0.5,0.44,0.125,3.48,16.6,0,
4470,0.5,0.44,0.125,3.48,16.6,0,
4470,0.5,0.44,0.125,3.48,16.6,0,
4500,0.5,0.44,0.109,3.48,16.6,0,
4500,0.5,0.44,0.109,3.48,16.6,0,
4500,0.5,0.44,0.109,3.48,16.6,0,
4530,0.5,0.44,0.125,3.48,16.6,0,
4530,0.5,0.44,0.125,3.48,16.6,0,
4530,0.5,0.44,0.125,3.48,16.6,0,
4560,0.5,0.44,0.125,3.48,16.6,0,
4560,0.5,0.44,0.125,3.48,16.6,0,
4560,0.5,0.44,0.125,3.48,16.6,0,
4590,0.5,0.44,0.109,3.48,16.6,0,
4590,0.5,0.44,0.109,3.48,16.6,0,
4590,0.5,0.44,0.109,3.48,16.6,0,
4620,0.5,0.44,0.125,3.48,16.6,0,
4620,0.5,0.44,0.125,3.48,16.6,0,
4620,0.5,0.44,0.125,3.48,16.6,0,
4650,0.5,0.44,0.125,3.48,16.6,0,
4650,0.5,0.44,0.125,3.48,16.6,0,
4650,0.5,0.44,0.125,3.48,16.6,0,
4680,0.5,0.44,0.125,3.48,16.6,0,
4680,0.5,0.44,0.125,3.48,16.6,0,
4680,0.5,0.44,0.125,3.48,16.6,0,
4710,0.5,0.44,0.125,3.48,16.6,0,
4710,0.5,0.44,0.125,3.48,16.6,0,
4710,0.5,0.44,0.125,3.48,16.6,0,
4740,0.5,0.44,0.125,3.48,16.6,0,
4740,0.5,0.44,0.125,3.48,16.6,0,
4740,0.5,0.44,0.125,3.48,16.6,0,
4770,0.5,0.44,0.125,3.48,16.6,0,
4770,0.5,0.44,0.125,3.48,16.6,0,
4770,0.5,0.44,0.125,3.48,16.6,0,
4800,0.5,0.44,0.125,3.48,16.6,0,
4800,0.5,0.44,0.125,3.48,16.6,0,
4800,0.5,0.44,0.125,3.48,16.6,0,
4830,0.5,0.44,0.125,3.48,16.6,0,
4830,0.5,0.44,0.125,3.48,16.6,0,
4830,0.5,0.44,0.125,3.48,16.6,0,
4860,0.5,0.44,0.125,3.48,16.6,0,
4860,0.5,0.44,0.125,3.48,16.6,0,
4860,0.5,0.44,0.125,3.48,16.6,0,
4890,0.5,0.44,0.109,3.48,16.6,0,
4890,0.5,0.44,0.109,3.48,16.6,0,
4890,0.5,0.44,0.109,3.48,16.6,0,
4920,0.5,0.44,0.125,3.48,16.6,0,
4920,0.5,0.44,0.125,3.48,16.6,0,
4920,0.5,0.44,0.125,3.48,16.6,0,
4950,0.5,0.44,0.109,3.48,16.6,0,
4950,0.5,0.44,0.109,3.48,16.6,0,
4950,0.5,0.44,0.109,3.48,16.6,0,
4980,0.5,0.44,0.125,3.48,16.6,0,
4980,0.5,0.44,0.125,3.48,16.6,0,
4980,0.5,0.44,0.125,3.48,16.6,0,
5010,0.5,0.44,0.109,3.48,16.6,0,
5010,0.5,0.44,0.109,3.48,16.6,0,
5010,0.5,0.44,0.109,3.48,16.6,0,
5040,0.5,0.44,0.125,3.48,16.6,0,
5040,0.5,0.44,0.125,3.48,16.6,0,
5040,0.5,0.44,0.125,3.48,16.6,0,
5070,0.5,0.44,0.125,3.48,16.6,0,
5070,0.5,0.44,0.125,3.48,16.6,0,
5070,0.5,0.44,0.125,3.48,16.6,0,
5100,0.5,0.44,0.125,3.48,16.6,0,
5100,0.5,0.44,0.125,3.48,16.6,0,
5100,0.5,0.44,0.125,3.48,16.6,0,
5130,0.5,0.44,0.125,3.48,16.6,0,
5130,0.5,0.44,0.125,3.48,16.6,0,
5130,0.5,0.44,0.125,3.48,16.6,0,
5160,0.5,0.44,0.109,3.48,16.6,0,
5160,0.5,0.44,0.109,3.48,16.6,0,
5160,0.5,0.44,0.109,3.48,16.6,0,
5190,0.5,0.44,0.125,3.48,16.6,0,
5190,0.5,0.44,0.125,3.48,16.6,0,
5190,0.5,0.44,0.125,3.48,16.6,0,
5220,0.5,0.44,0.109,3.48,16.6,0,
5220,0.5,0.44,0.109,3.48,16.6,0,
5220,0.5,0.44,0.109,3.48,16.6,0,
5250,0.5,0.44,0.125,3.48,16.6,0,
5250,0.5,0.44,0.125,3.48,16.6,0,
5250,0.5,0.44,0.125,3.48,16.6,0,
